"GaugeLID"	"Location"	"Latitude"	"Longitude"	"Waterbody"	"State"	"Units"	"Action"	"Flood"	"Moderate"	"Major"	"URL"	"USGS"	"Action_Q"	"Flood_Q"	"Moderate_Q"	"Major_Q"
"HRTI4"	"Hartwick"	41.834997	-92.386297	"Walnut Creek (Central IA)"	"IA"	"ft"	12	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=hrti4"	"05452200"	1571.83239444436	NA	NA	NA
"HSIT2"	"Houston"	29.674167	-95.289167	"Sims Bayou"	"TX"	"ft"	23.2	26.2	27.2	28.2	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=hsit2"	"08075500"	20192	23822	25032	NA
"HSKO2"	"Haskell"	35.822222	-95.639444	"Arkansas River"	"OK"	"ft"	18	19	21	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=hsko2"	"07165570"	119241.921804753	137769.371669606	191785.966664517	261827.226056229
"HSPN7"	"Hot Springs"	35.889722	-82.821111	"French Broad River"	"NC"	"ft"	7.5	9.5	16	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=hspn7"	"03454500"	26943.2325341406	38800	NA	NA
"HSTA3"	"Arlington"	33.347222	-112.725	"Hassayampa River"	"AZ"	"ft"	15	17	20	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=psr&gage=hsta3"	"09517000"	17355.9326961797	26641.1944108667	NA	NA
"HSTM4"	"Hastings"	42.615833	-85.236389	"Thornapple River"	"MI"	"ft"	5	7	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=hstm4"	"04117500"	1005.34117245035	2327.18543544817	4262.4763517114	6110
"HTBN6"	"Hobart"	42.361111	-74.6625	"Town Brook"	"NY"	"ft"	NA	7	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=htbn6"	"01421618"	NA	3769.32333871677	NA	NA
"HTDK1"	"Halstead"	38.028611	-97.540278	"Little Arkansas River"	"KS"	"ft"	24	25	27	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=htdk1"	"07143672"	5297.17681992626	5748.66296327175	10533.8408082483	21545.1571960451
"HTGM7"	"High Gate"	38.146944	-91.580556	"Bourbeuse River"	"MO"	"ft"	17	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=htgm7"	"07015720"	10238.5280856568	NA	NA	NA
"HTNM7"	"Horton"	37.994722	-94.369444	"Little Osage River"	"MO"	"ft"	39	41	45	50	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=htnm7"	"06917060"	1145.83745141464	1872.50045166662	5590.34117626255	22815.3164459009
"HTST2"	"Hallettsville"	29.438333	-96.939167	"Lavaca River"	"TX"	"ft"	20	27	28	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=htst2"	"08163500"	8793.65778909038	24506.1890205681	27693.015055786	31133.0979313748
"HTVP1"	"Harper Tavern"	40.4025	-76.5775	"Swatara Creek"	"PA"	"ft"	7	9	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=htvp1"	"01573000"	4860.47989881146	7173.81096367069	10995.7117450145	16203.5786187407
"HUDI4"	"Hudson"	42.407764	-92.463245	"Black Hawk Creek (Northeast IA)"	"IA"	"ft"	13	14	15	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=hudi4"	"05463500"	1837.97255524243	2558.00642012955	3931.53078226849	22231.1793474031
"HUFI3"	"Terre Haute"	39.475833	-87.418889	"Wabash River"	"IN"	"ft"	9	14	22	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=hufi3"	"03341500"	14677.8624974751	25232.8022043103	61451.4625230404	132458.287211209
"HUGS1"	"Huger"	33.131168	-79.784065	"Turkey Creek"	"SC"	"ft"	9	11	13	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=chs&gage=hugs1"	"02172035"	1219.36255201626	2816.14825712129	5126.967252455	NA
"HUJP1"	"Huntingdon"	40.484722	-78.019167	"Juniata River"	"PA"	"ft"	9	12	13	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=hujp1"	"01559000"	12213.7896231538	21032.2105228787	24500.0085434743	32181.4947289849
"HUMM4"	"Humboldt"	46.499167	-87.886389	"Middle Branch Escanaba River"	"MI"	"ft"	6	6.5	8	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mqt&gage=humm4"	"04057800"	672.779976533538	837.833586040111	1416.17356897273	1847.15431707591
"HUNN4"	"Huntsville"	40.980833	-74.776389	"Pequest River"	"NJ"	"ft"	3.5	4	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=hunn4"	"01445000"	209.689491879252	334.079636098282	NA	NA
"HUNN7"	"HARMONY"	36.000556	-80.745556	"Hunting Creek"	"NC"	"ft"	17	18	23	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=hunn7"	"02118500"	8219.232181794	8976.56709164031	12996.3936957488	NA
"HURS2"	"Huron"	44.363611	-98.198889	"James River"	"SD"	"ft"	10	11	13	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=hurs2"	"06476000"	985.247452270158	2601.52670516678	4461.21291131093	6830.02535241122
"HUSH1"	"Heeia"	21.409167	-157.823333	"Haiku Stream"	"HI"	"ft"	NA	3.5	NA	7.9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hnl&gage=hush1"	"16275000"	NA	480.869092730954	NA	5620.01865607734
"HVDN6"	"Harvard"	42.024722	-75.120278	"East Branch Delaware River"	"NY"	"ft"	7	10	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=hvdn6"	"01417500"	2786.74213591566	6803.90111500766	10486.0394726333	17534.9369078713
"HVNF1"	"Havana (US 27)"	30.553889	-84.384167	"Ochlockonee River"	"FL"	"ft"	20	26	31	35	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=hvnf1"	"02329000"	1382.96490587041	5692.26472510518	23336.5387232748	54021.0669335287
"HVRM8"	"Havre"	48.563611	-109.696111	"Milk River"	"MT"	"ft"	9	10	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tfx&gage=hvrm8"	"06140500"	4173.74350959289	4940.89021749281	NA	NA
"HVRO2"	"Hoover"	34.541389	-97.246944	"Wildhorse Creek"	"OK"	"ft"	20	25	27	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=hvro2"	"07329700"	13991.5782560908	24513.6470715124	29333.9178025063	34423.9139961063
"HWEG1"	"Hiawassee"	34.883889	-83.721667	"Hiwassee River"	"GA"	"ft"	8	10	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=hweg1"	"03544970"	1634.99873445973	2503.06365887939	3324.80910851754	NA
"HWYM5"	"Hawley"	46.852222	-96.329167	"Buffalo River (09020106)"	"MN"	"ft"	7.5	8	9	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fgf&gage=hwym5"	"05061000"	733.146724472319	822.447395902602	1101.40315059348	2401.78342127029
"HWYP1"	"Hawley"	41.476111	-75.1725	"Lackawaxen River"	"PA"	"ft"	9	11	12	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=hwyp1"	"01431500"	6735.32438671666	10190.3996442024	12004.0780410482	31239.3607719928
"HYSK1"	"Hays"	38.852222	-99.318056	"Big Creek"	"KS"	"ft"	17	26	29	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ddc&gage=hysk1"	"06863500"	1474.75949223392	NA	NA	NA
"HZLM7"	"Hazelgreen"	37.759167	-92.451667	"Gasconade River"	"MO"	"ft"	19	21	26	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=hzlm7"	"06928000"	25528.4805921029	30920.7377217147	47457.4417690638	64199.524522162
"HZNN8"	"Hazen"	47.285278	-101.621667	"Knife River (ND)"	"ND"	"ft"	19	21	24	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bis&gage=hznn8"	"06340500"	5863.54865118166	6944.51182321858	9914.98438777725	12814.2996461102
"IAOH1"	"Wailuku"	20.8825	-156.539167	"Iao Stream"	"HI"	"ft"	NA	7	NA	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hnl&gage=iaoh1"	"16604500"	NA	2974.68913265237	NA	4481.15228903414
"ICLI4"	"Clarinda"	40.743209	-95.014516	"Nodaway River"	"IA"	"ft"	21	23	26	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=icli4"	"06817000"	19942.5725728531	28105.6686835913	42589.5517549592	NA
"ICLK1"	"State Line Rd."	38.938333	-94.607778	"Indian Creek"	"KS"	"ft"	17	20	24	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=iclk1"	"06893390"	3795.86820654286	6969.29724214361	13563.1558523195	20840.4142035011
"IDAP1"	"Idaho"	40.654722	-79.348889	"Crooked Creek"	"PA"	"ft"	9	12.5	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=idap1"	"03038000"	4127.72587932376	7764.37335972937	NA	NA
"IDBO2"	"Idabel"	33.941111	-94.758333	"Little River"	"OK"	"ft"	29	30	32	34	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=idbo2"	"07338500"	13806.4394674444	14923.4145031295	21787.5491580756	47479.1224014274
"IDLM2"	"Idlewylde"	39.373611	-76.584444	"West Branch Herring Run"	"MD"	"ft"	6	9	12.5	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=idlm2"	"01585200"	1336.66109194766	2035.21180451582	NA	NA
"IDNI4"	"Indianola"	41.424542	-93.587224	"Middle River (Central IA)"	"IA"	"ft"	19	23	26	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=idni4"	"05486490"	7070.1554026133	12153.3084230609	19050	NA
"IDOC2"	"Lawson"	39.765833	-105.625556	"Clear Creek (CO)"	"CO"	"ft"	6.5	7.5	8.5	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bou&gage=idoc2"	"06716500"	1188.66991815126	1531.64283815727	1935.21490154077	NA
"IDPI4"	"Independence"	42.463611	-91.895	"Wapsipinicon River"	"IA"	"ft"	10	12	13	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=idpi4"	"05421000"	7509.96802273106	10868.2965990777	12612.5847477098	16223.2237268414
"IDPK1"	"Independence"	37.223611	-95.6775	"Verdigris River"	"KS"	"ft"	28	30	47.6	53	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=idpk1"	"07170500"	28451.8897234551	31712.1664066188	90769.7910650974	152576.314173035
"ILRA2"	"Pedro Bay"	59.758611	-153.844722	"Iliamna River"	"AK"	"ft"	71	72.5	75	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafc2&gage=ilra2"	"15300300"	17749.1414742272	22804.72284763	33287.432568693	NA
"IMBA4"	"Imboden"	36.205278	-91.171944	"Spring River (AR)"	"AR"	"ft"	13	18	23	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lzk&gage=imba4"	"07069500"	8099.64576812681	18304.2210922789	40434.4600942346	64110.0190849305
"INCM7"	"Lanagan"	36.599167	-94.449444	"Indian Creek (MO)"	"MO"	"ft"	10	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=incm7"	"07188885"	8347.69660018351	NA	NA	NA
"INDI3"	"Raymond Street in Indianapolis"	39.737222	-86.168889	"White River (IN)"	"IN"	"ft"	10	16	20	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=indi3"	"03353000"	10910.6614032929	29417.0704758906	44000	NA
"INDM3"	"Indian Orchard"	42.160649	-72.513976	"Chicopee River"	"MA"	"ft"	11	12	16	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=indm3"	"01177000"	8155.42307656882	10045.3600915335	19904.9336653684	26201.0847980269
"INDN7"	"SR1525 NR INDIAN TRAIL"	35.125	-80.602778	"Goose Creek"	"NC"	"ft"	5.5	7.5	15	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=indn7"	"0212467595"	910.651438601613	1538.54957624397	NA	NA
"INDO1"	"Independence"	41.395278	-81.63	"Cuyahoga River"	"OH"	"ft"	14	16	17	18.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=cle&gage=indo1"	"04208000"	7100.39995213892	8638.11425463966	9452.37663544883	10706.2969389152
"INGA4"	"Index"	33.551944	-94.041111	"Red River"	"AR"	"ft"	19.5	25	26	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=inga4"	"07337000"	89316.88290838	145537.730207504	159545.827364606	191315.444764701
"INHV2"	"Independent Hill"	38.587222	-77.428889	"South Fork Quantico Creek"	"VA"	"ft"	6	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=inhv2"	"01658500"	289.830935017233	1846.67126160048	3710.45214335928	NA
"INRN6"	"Indian Lake"	43.756389	-74.2675	"Indian River"	"NY"	"ft"	5	5.5	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=aly&gage=inrn6"	"01315000"	1573.08791971753	1900.37972787058	NA	NA
"INSI3"	"Speedway"	39.777778	-86.250278	"Eagle Creek (IN)"	"IN"	"ft"	6	9	15	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=insi3"	"03353500"	2280.15369873288	5619.42732336507	14707.8104327175	NA
"INTG1"	"Southeast Atlanta"	33.688889	-84.330556	"Intrenchment Creek"	"GA"	"ft"	9	11	13	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=intg1"	"02203700"	1007.16433748688	1628.45609149468	2374.66966339001	NA
"IOCI4"	"Iowa City"	41.606389	-91.615556	"Old Mans Creek"	"IA"	"ft"	10.5	12	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=ioci4"	"05455100"	1487.66287491113	1912.78102252974	NA	NA
"IOLK1"	"Iola"	37.922222	-95.4275	"Neosho River"	"KS"	"ft"	13	15	21	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=iolk1"	"07183000"	16461.7084345866	20920.599828775	32143.6078303798	40132.7689746488
"IONI4"	"Ionia"	43.033333	-92.503333	"Little Cedar River"	"IA"	"ft"	8	10	13	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=arx&gage=ioni4"	"05458000"	1384.16337447698	2599.5371377168	5303.22667298907	7761.31270147171
"IONM4"	"Ionia"	42.971944	-85.069167	"Grand River"	"MI"	"ft"	13.5	21	23	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=ionm4"	"04116000"	4450.93866811258	15331.6814457031	20249.8309570514	25991.7342078292
"IOWI4"	"Iowa City"	41.656667	-91.540833	"Iowa River"	"IA"	"ft"	21	22	23	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=iowi4"	"05454500"	12176.5710852221	13725.6814463381	15470.9876862586	19607.8527136334
"IPSM3"	"Ipswich"	42.659816	-70.893662	"Ipswich River"	"MA"	"ft"	6.5	7	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=ipsm3"	"01102000"	1585.83343664548	1844.09283862602	3110.41599647321	3980.01800642447
"IRCG1"	"Iron City (CR 16)"	31.039722	-84.738333	"Spring Creek"	"GA"	"ft"	12	16	18	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=ircg1"	"02357000"	2247.3561036787	5203.62019534738	7899.66254551755	NA
"IRCI4"	"Iowa City"	41.7	-91.4875	"Rapid Creek (IA)"	"IA"	"ft"	8	9	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dvn&gage=irci4"	"05454000"	375.271552723215	526.541916010199	NA	NA
"IRCT1"	"Iron City"	35.024167	-87.578889	"Shoal Creek"	"TN"	"ft"	10	14	19	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ohx&gage=irct1"	"03588500"	6895.46292787322	13247.1573708999	26931.5560803088	40381.0460512736
"IRQI2"	"Iroquois"	40.822778	-87.581389	"Iroquois River"	"IL"	"ft"	17	18	24	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=irqi2"	"05525000"	2444.26667020874	2923.53433624333	7648.41084868627	8806.39354435745
"IRRS2"	"Interior"	43.693889	-101.932222	"White River (NE-SD)"	"SD"	"ft"	12	14	15	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=unr&gage=irrs2"	"06446500"	6700.63087787977	10603.5207347631	13088.0723954053	15862
"IRVN1"	"Irvington"	41.310749	-96.047491	"Little Papillion Creek"	"NE"	"ft"	15	19.5	21.5	23.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=irvn1"	"06610750"	4273.15642972446	NA	NA	NA
"ISSW1"	"Issaquah"	47.5525	-122.046667	"Issaquah Creek"	"WA"	"cfs*"	NA	2	2.3	2.8	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=issw1"	"12121600"	NA	NA	NA	6.2
"ITHN1"	"Ithaca"	41.147614	-96.538255	"Wahoo Creek"	"NE"	"ft"	17	19	22	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=ithn1"	"06804000"	2494.9070525409	3574.53160284995	7896.7963649588	78000
"IUPI3"	"Michigan Street in Indianapolis"	39.774722	-86.188333	"White River (IN)"	"IN"	"ft"	12	16	20	33.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=iupi3"	"03352953"	11582.3151217627	27786.6634642872	49000	NA
"IVNV2"	"Ivanhoe"	36.834722	-80.952778	"New River"	"VA"	"ft"	14	16	19	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=ivnv2"	"03165500"	38206.1693487481	48364.3909451137	64619.7538869068	92798.4545700509
"IWTG1"	"Irwinton"	32.766389	-83.168056	"Big Sandy Creek"	"GA"	"ft"	8	10	16	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=iwtg1"	"02223360"	1589.27939751052	NA	NA	NA
"JACG1"	"Jackson"	33.307778	-83.838333	"Ocmulgee River"	"GA"	"ft"	16	19	23	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=jacg1"	"02210500"	38607.4596045963	50647.9662208215	64220.350207891	70906.0566859784
"JACM6"	"Jackson"	32.28138	-90.17888	"Pearl River"	"MS"	"ft"	24	28	33	36	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jan&gage=jacm6"	"02486000"	14493.6396435251	21021.0236739351	35531.0546740313	50126.273102658
"JAKT2"	"Jacksboro"	33.291667	-98.080278	"West Fork Trinity River"	"TX"	"ft"	18	20	22	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=jakt2"	"08042800"	1983.87879679191	3350	5802.43482414276	24810.1831655454
"JAMM7"	"Boaz"	37.006667	-93.364722	"James River (MO)"	"MO"	"ft"	8	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=jamm7"	"07052250"	4824.29078758119	NA	NA	NA
"JANI4"	"Janesville"	42.648316	-92.465186	"Cedar River"	"IA"	"ft"	10	13	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=jani4"	"05458500"	14129.1381885369	21752.2983311898	28766.1352955906	43729.8319143923
"JASO3"	"Jasper"	43.998611	-122.905556	"Mid Fork Willamette River"	"OR"	"ft"	9.4	10	NA	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=jaso3"	"14152000"	19458.4303671633	22131.5014332793	NA	NA
"JBGN2"	"Jarbidge"	41.890556	-115.427778	"Jarbidge River"	"NV"	"ft"	5	5.5	6.5	7	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lkn&gage=jbgn2"	"13162225"	276.170276812791	NA	NA	NA
"JCKM5"	"Jackson"	43.618333	-94.984722	"West Fork Des Moines River"	"MN"	"ft"	10	12	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=jckm5"	"05476000"	2502.67322034421	3595.56955889744	4935.74069206171	7254.07851405142
"JCMM7"	"Jefferson City"	38.528889	-92.191944	"Moreau River (MO)"	"MO"	"ft"	13	17	25	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lsx&gage=jcmm7"	"06910750"	4069.2623537103	6675.00553944052	15727.4760106221	22485.1520493077
"JCRV2"	"New Castle"	37.506111	-80.106667	"Johns Creek"	"VA"	"ft"	7	9	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=jcrv2"	"02017500"	1204.58841289735	2627.68725745769	5725.65462786368	NA
"JCTT2"	"Junction"	30.517222	-99.805833	"North Llano River"	"TX"	"ft"	14	21	25	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=jctt2"	"08148500"	6151.49457997492	28999.6562793456	58287.128717422	NA
"JCYC3"	"Jewett City"	41.597778	-71.984722	"Quinebaug River"	"CT"	"ft"	16.5	17.5	20	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=okx&gage=jcyc3"	"01127000"	12175.2906116367	13820.606979024	18406.4964714556	20435.9072589985
"JDNM5"	"Jordan"	44.693056	-93.641667	"Minnesota River"	"MN"	"ft"	18	25	28	34	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mpx&gage=jdnm5"	"05330000"	14672.6314632859	32919.8497789556	57291.5112748076	95981.8867361856
"JEFT2"	"Jefferson"	32.777778	-94.357222	"Black Cypress Bayou"	"TX"	"ft"	12.5	13	18	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jeft2"	"07346045"	981.912708686891	1191.40085251871	7548.37122481277	18951.0701665815
"JENN4"	"Jenkins"	39.688056	-74.548056	"West Branch Wading River"	"NJ"	"ft"	14	15	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=jenn4"	"01409810"	485.237649462215	835.703607535813	NA	NA
"JESU1"	"Jensen"	40.409444	-109.234722	"Green River (WY-UT-CO)"	"UT"	"ft"	9	10.8	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gjt&gage=jesu1"	"09261000"	16311.3083570725	22740.0589115806	27613.9194826906	NA
"JFET2"	"Jefferson"	32.749444	-94.498611	"Big Cypress Creek"	"TX"	"ft"	20	20	21	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jfet2"	"07346000"	3391.40693199371	3391.40693199371	4317.98159271357	NA
"JFFM7"	"Jefferson City"	38.586944	-92.179722	"Missouri River"	"MO"	"ft"	21	23	25	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lsx&gage=jffm7"	"06910450"	300241.572533737	323815.025026164	347388.47751859	406322.108749656
"JFFO3"	"Jefferson"	44.714722	-123.014167	"Santiam River"	"OR"	"ft"	13	15	19	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=jffo3"	"14189000"	42380.9072116838	55935.2939308147	101131.803368597	NA
"JFFT2"	"Jefferson"	32.712778	-94.345833	"Little Cypress Creek"	"TX"	"ft"	12.5	13	16	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jfft2"	"07346070"	3747.80980671956	4413.18506352722	10698.7439756367	22212.5745742508
"JFRN7"	"South Fork nr Jefferson"	36.393333	-81.406944	"New River"	"VA"	"ft"	5	8	12	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=jfrn7"	"03161000"	2281.68294004472	6435.17727107241	15388.2026263171	28389.5628494887
"JFRP1"	"Jefferson"	39.923056	-80.072778	"Tenmile Creek"	"PA"	"ft"	13.5	17	21	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=jfrp1"	"03073000"	6538.29874376821	10817.8488740161	NA	NA
"JHMM6"	"Jackson"	32.365	-90.144722	"Hanging Moss Creek"	"MS"	"ft"	12	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jan&gage=jhmm6"	"02485700"	1436.60254856827	NA	NA	NA
"JHNO3"	"John Day"	44.419444	-118.902778	"John Day River"	"OR"	"ft"	7.5	8	9	10.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pdt&gage=jhno3"	"14038530"	2379.55615463956	2821.25338797763	3809.22307199412	5549.28045384421
"JHNP1"	"Johnsonburg"	41.486111	-78.678611	"Clarion River"	"PA"	"ft"	5	7	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=jhnp1"	"03028500"	2264.36591467776	4359.50269554215	7442.15589849739	10039.6558594974
"JHNS2"	"Johnson Siding"	44.081944	-103.442778	"Rapid Creek"	"SD"	"ft"	4.2	4.5	6	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=unr&gage=jhns2"	"06411900"	780.965517241379	984.137931034483	2000	NA
"JKFM7"	"Mountain View (Buck Hollow)"	37.056111	-91.668056	"Jacks Fork"	"MO"	"ft"	3.65	11	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=jkfm7"	"07065200"	502.939469267396	6624.31297330484	NA	NA
"JKNK2"	"Jackson"	37.552222	-83.385833	"North Fork Kentucky River"	"KY"	"ft"	23	29	31	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jkl&gage=jknk2"	"03280000"	18665.0665659872	25183.5066710727	28110.06692664	43500.0950482282
"JKST2"	"Jacksonville"	31.976389	-95.160556	"Mud Creek"	"TX"	"ft"	8.5	9	15	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jkst2"	"08034500"	2527.88349285117	3380.50271051174	NA	NA
"JKSW4"	"Jackson"	43.372222	-110.738611	"Snake River"	"WY"	"ft"	9	10	12	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=riw&gage=jksw4"	"13018750"	20475.5990559489	24471.9117034569	33484.1121754824	NA
"JMEI4"	"James"	42.576667	-96.311111	"Floyd River"	"IA"	"ft"	24	26	30	34	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=jmei4"	"06600500"	12938.511250179	15062.9144135505	16430.7591514251	28070.591376361
"JMSN8"	"Jamestown"	46.889444	-98.681667	"James River"	"ND"	"ft"	11	12	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bis&gage=jmsn8"	"06470000"	1543.21491499823	1920.77447969712	3027.36924717434	4995.5403879724
"JNAF1"	"Jennings"	30.598056	-83.073333	"Alapaha River"	"FL"	"ft"	78	81	86	89	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jax&gage=jnaf1"	"02317620"	5913.14318095078	7148.871529055	11296.7817490412	15665.1171128207
"JNCK1"	"Junction City"	38.949167	-96.858056	"Lyon Creek"	"KS"	"ft"	19	21	35	39	"http://water.weather.gov/ahps2/hydrograph.php?wfo=top&gage=jnck1"	"06878600"	3800.18277277434	4921.41895552817	NA	NA
"JNCT2"	"Junction"	30.504167	-99.734167	"Llano River"	"TX"	"ft"	12	16	22	31	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=jnct2"	"08150000"	15132.7306207467	25994.7686455223	47258.783076766	103197.65140105
